question_id,structure_cluster,topic_name,model,is_correct
800,Другое,Наука и природа,DeepSeek-V3,False
801,Ответ из N слов,"История, войны и правители",gemma-3,False
801,Ответ из N слов,"История, войны и правители",QwQ,False
801,Ответ из N слов,"История, войны и правители",Phi-4,False
801,Ответ из N слов,"История, войны и правители",Llama-4,False
801,Ответ из N слов,"История, войны и правители",Qwen3,False
801,Ответ из N слов,"История, войны и правители",DeepSeek-R1,False
801,Ответ из N слов,"История, войны и правители",DeepSeek-V3,True
802,Фамилия_Имя,Музыка,gemma-3,True
802,Фамилия_Имя,Музыка,QwQ,True
802,Фамилия_Имя,Музыка,Phi-4,False
802,Фамилия_Имя,Музыка,Llama-4,False
802,Фамилия_Имя,Музыка,Qwen3,True
802,Фамилия_Имя,Музыка,DeepSeek-R1,True
802,Фамилия_Имя,Музыка,DeepSeek-V3,False
803,Пропуск,Еда и напитки,gemma-3,True
803,Пропуск,Еда и напитки,QwQ,False
803,Пропуск,Еда и напитки,Phi-4,False
803,Пропуск,Еда и напитки,Llama-4,False
803,Пропуск,Еда и напитки,Qwen3,True
803,Пропуск,Еда и напитки,DeepSeek-R1,True
803,Пропуск,Еда и напитки,DeepSeek-V3,True
804,Cоседние буквы алфавита,Шум,gemma-3,False
804,Cоседние буквы алфавита,Шум,QwQ,False
804,Cоседние буквы алфавита,Шум,Phi-4,False
804,Cоседние буквы алфавита,Шум,Llama-4,False
804,Cоседние буквы алфавита,Шум,Qwen3,False
804,Cоседние буквы алфавита,Шум,DeepSeek-R1,True
804,Cоседние буквы алфавита,Шум,DeepSeek-V3,False
805,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
805,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
805,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
805,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
805,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
805,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
805,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
806,Другое,Шум,gemma-3,False
806,Другое,Шум,QwQ,False
806,Другое,Шум,Phi-4,False
806,Другое,Шум,Llama-4,True
806,Другое,Шум,Qwen3,False
806,Другое,Шум,DeepSeek-R1,True
806,Другое,Шум,DeepSeek-V3,True
807,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
807,Замена ОН_ОНА_ОНИ,Шум,QwQ,True
807,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
807,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
807,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
807,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
807,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
808,Замена ОН_ОНА_ОНИ,Технологии,gemma-3,False
808,Замена ОН_ОНА_ОНИ,Технологии,QwQ,False
808,Замена ОН_ОНА_ОНИ,Технологии,Phi-4,False
808,Замена ОН_ОНА_ОНИ,Технологии,Llama-4,False
808,Замена ОН_ОНА_ОНИ,Технологии,Qwen3,False
808,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-R1,False
808,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-V3,False
809,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
809,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
809,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
809,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
809,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
809,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
809,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
810,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
810,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
810,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
810,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
810,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
810,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
810,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
812,Замена ОН_ОНА_ОНИ,Наука и природа,gemma-3,False
812,Замена ОН_ОНА_ОНИ,Наука и природа,QwQ,False
812,Замена ОН_ОНА_ОНИ,Наука и природа,Phi-4,False
812,Замена ОН_ОНА_ОНИ,Наука и природа,Llama-4,False
812,Замена ОН_ОНА_ОНИ,Наука и природа,Qwen3,False
812,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-R1,True
812,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-V3,False
813,Другое,Музыка,gemma-3,False
813,Другое,Музыка,QwQ,False
813,Другое,Музыка,Phi-4,False
813,Другое,Музыка,Llama-4,False
813,Другое,Музыка,Qwen3,False
813,Другое,Музыка,DeepSeek-R1,False
813,Другое,Музыка,DeepSeek-V3,False
814,Другое,Произведения и персонажи,gemma-3,True
814,Другое,Произведения и персонажи,QwQ,True
814,Другое,Произведения и персонажи,Phi-4,False
814,Другое,Произведения и персонажи,Llama-4,True
814,Другое,Произведения и персонажи,Qwen3,True
814,Другое,Произведения и персонажи,DeepSeek-R1,True
814,Другое,Произведения и персонажи,DeepSeek-V3,True
815,Замена слова,Спорт и игры,gemma-3,False
815,Замена слова,Спорт и игры,QwQ,False
815,Замена слова,Спорт и игры,Phi-4,False
815,Замена слова,Спорт и игры,Llama-4,True
815,Замена слова,Спорт и игры,Qwen3,False
815,Замена слова,Спорт и игры,DeepSeek-R1,False
815,Замена слова,Спорт и игры,DeepSeek-V3,False
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,gemma-3,False
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,QwQ,False
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Phi-4,False
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Llama-4,False
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Qwen3,False
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-R1,True
816,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-V3,False
817,Другое,Шум,gemma-3,True
817,Другое,Шум,QwQ,True
817,Другое,Шум,Phi-4,False
817,Другое,Шум,Llama-4,False
817,Другое,Шум,Qwen3,False
817,Другое,Шум,DeepSeek-R1,True
817,Другое,Шум,DeepSeek-V3,True
818,Замена ОН_ОНА_ОНИ,Шум,gemma-3,True
818,Замена ОН_ОНА_ОНИ,Шум,QwQ,True
818,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
818,Замена ОН_ОНА_ОНИ,Шум,Llama-4,True
818,Замена ОН_ОНА_ОНИ,Шум,Qwen3,True
818,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
818,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
820,Ответ из N слов,Произведения и персонажи,gemma-3,False
820,Ответ из N слов,Произведения и персонажи,QwQ,False
820,Ответ из N слов,Произведения и персонажи,Phi-4,False
820,Ответ из N слов,Произведения и персонажи,Llama-4,False
820,Ответ из N слов,Произведения и персонажи,Qwen3,True
820,Ответ из N слов,Произведения и персонажи,DeepSeek-R1,True
820,Ответ из N слов,Произведения и персонажи,DeepSeek-V3,False
821,Другое,Шум,gemma-3,False
821,Другое,Шум,QwQ,False
821,Другое,Шум,Phi-4,False
821,Другое,Шум,Llama-4,False
821,Другое,Шум,Qwen3,True
821,Другое,Шум,DeepSeek-R1,True
821,Другое,Шум,DeepSeek-V3,True
822,Ответ из N слов,Шум,gemma-3,False
822,Ответ из N слов,Шум,QwQ,False
822,Ответ из N слов,Шум,Phi-4,False
822,Ответ из N слов,Шум,Llama-4,False
822,Ответ из N слов,Шум,Qwen3,False
822,Ответ из N слов,Шум,DeepSeek-R1,False
822,Ответ из N слов,Шум,DeepSeek-V3,False
823,Другое,Языки и загадки,gemma-3,False
823,Другое,Языки и загадки,QwQ,False
823,Другое,Языки и загадки,Phi-4,False
823,Другое,Языки и загадки,Llama-4,False
823,Другое,Языки и загадки,Qwen3,False
823,Другое,Языки и загадки,DeepSeek-R1,True
823,Другое,Языки и загадки,DeepSeek-V3,False
824,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
824,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
824,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
824,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
824,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
824,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
824,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
826,Ответ из N слов,Шум,gemma-3,False
826,Ответ из N слов,Шум,QwQ,False
826,Ответ из N слов,Шум,Phi-4,False
826,Ответ из N слов,Шум,Llama-4,False
826,Ответ из N слов,Шум,Qwen3,False
826,Ответ из N слов,Шум,DeepSeek-R1,False
826,Ответ из N слов,Шум,DeepSeek-V3,False
827,Замена ИКС_ИГРЕК,Шум,gemma-3,False
827,Замена ИКС_ИГРЕК,Шум,QwQ,False
827,Замена ИКС_ИГРЕК,Шум,Phi-4,False
827,Замена ИКС_ИГРЕК,Шум,Llama-4,False
827,Замена ИКС_ИГРЕК,Шум,Qwen3,False
827,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
827,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,gemma-3,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,QwQ,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,Phi-4,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,Llama-4,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,Qwen3,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-R1,False
828,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-V3,False
829,Ответ из N слов,Шум,gemma-3,True
829,Ответ из N слов,Шум,QwQ,False
829,Ответ из N слов,Шум,Phi-4,False
829,Ответ из N слов,Шум,Llama-4,False
829,Ответ из N слов,Шум,Qwen3,False
829,Ответ из N слов,Шум,DeepSeek-R1,True
829,Ответ из N слов,Шум,DeepSeek-V3,True
830,Другое,"Кино, сериалы и актеры",gemma-3,False
830,Другое,"Кино, сериалы и актеры",QwQ,False
830,Другое,"Кино, сериалы и актеры",Phi-4,False
830,Другое,"Кино, сериалы и актеры",Llama-4,False
830,Другое,"Кино, сериалы и актеры",Qwen3,False
830,Другое,"Кино, сериалы и актеры",DeepSeek-R1,False
830,Другое,"Кино, сериалы и актеры",DeepSeek-V3,False
831,Ответ из N слов,"Кино, сериалы и актеры",gemma-3,False
831,Ответ из N слов,"Кино, сериалы и актеры",QwQ,False
831,Ответ из N слов,"Кино, сериалы и актеры",Phi-4,False
831,Ответ из N слов,"Кино, сериалы и актеры",Llama-4,False
831,Ответ из N слов,"Кино, сериалы и актеры",Qwen3,False
831,Ответ из N слов,"Кино, сериалы и актеры",DeepSeek-R1,False
831,Ответ из N слов,"Кино, сериалы и актеры",DeepSeek-V3,False
832,Ответ из N слов,Произведения и персонажи,gemma-3,False
832,Ответ из N слов,Произведения и персонажи,QwQ,False
832,Ответ из N слов,Произведения и персонажи,Phi-4,False
832,Ответ из N слов,Произведения и персонажи,Llama-4,False
832,Ответ из N слов,Произведения и персонажи,Qwen3,False
832,Ответ из N слов,Произведения и персонажи,DeepSeek-R1,False
832,Ответ из N слов,Произведения и персонажи,DeepSeek-V3,False
833,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
833,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
833,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
833,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
833,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
833,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
833,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
834,Замена ОН_ОНА_ОНИ,Медицина,gemma-3,True
834,Замена ОН_ОНА_ОНИ,Медицина,QwQ,True
834,Замена ОН_ОНА_ОНИ,Медицина,Phi-4,False
834,Замена ОН_ОНА_ОНИ,Медицина,Llama-4,False
834,Замена ОН_ОНА_ОНИ,Медицина,Qwen3,False
834,Замена ОН_ОНА_ОНИ,Медицина,DeepSeek-R1,True
834,Замена ОН_ОНА_ОНИ,Медицина,DeepSeek-V3,False
835,Замена слова,Языки и загадки,gemma-3,False
835,Замена слова,Языки и загадки,QwQ,False
835,Замена слова,Языки и загадки,Phi-4,False
835,Замена слова,Языки и загадки,Llama-4,False
835,Замена слова,Языки и загадки,Qwen3,False
835,Замена слова,Языки и загадки,DeepSeek-R1,False
